method,seed,HF_calls,normalized_HV,IGD_plus
B2 direct screening,12,130,0.8276848335361828,0.017434664970100926
B2 direct screening,12,140,0.8361528343429263,0.015691151151925476
B2 direct screening,12,150,0.8403627575065267,0.014628547418738194
B2 direct screening,12,160,0.8440760172482334,0.01345149257361055
B2 direct screening,12,170,0.8490175416903578,0.013012521503692533
B2 direct screening,12,180,0.8505379144142409,0.012031228984369991
B2 direct screening,12,190,0.852428560992592,0.011346873466064911
B2 direct screening,12,200,0.856455778531299,0.011292324273880924
B2 direct screening,13,20,0.6692939345762489,0.05929525965185698
B2 direct screening,13,30,0.6937414127077505,0.05202947877407659
B2 direct screening,13,40,0.7168277743416563,0.04522199235207984
B2 direct screening,13,50,0.7422318708544758,0.040849928443943036
B2 direct screening,13,60,0.7574607126192999,0.03578550583784652
B2 direct screening,13,70,0.7714405270215305,0.032179837659935144
B2 direct screening,13,80,0.7820833198340049,0.029068324220202245
B2 direct screening,13,90,0.7916043203917198,0.02504992628729006
B2 direct screening,13,100,0.8091260148409074,0.022424918714199524
B2 direct screening,13,110,0.8138774430393928,0.020449044958245854
B2 direct screening,13,120,0.8243339253763385,0.01927446880733556
B2 direct screening,13,130,0.8285873372721855,0.01708604678970548
B2 direct screening,13,140,0.8382338052593772,0.017119621540033478
B2 direct screening,13,150,0.8435436844604963,0.015136937555103551
B2 direct screening,13,160,0.8433320153084519,0.014266302710432863
B2 direct screening,13,170,0.8527459701230133,0.013673875274650055
B2 direct screening,13,180,0.8517161517107988,0.01216006635356972
B2 direct screening,13,190,0.8600423282483438,0.011795098686953007
B2 direct screening,13,200,0.8603391721127034,0.012170914382796362
B2 direct screening,14,20,0.672951727339737,0.059433476631395664
B2 direct screening,14,30,0.6945639908940945,0.051550838426584256
B2 direct screening,14,40,0.7177588588981503,0.04573269923087868
B2 direct screening,14,50,0.7362981070931426,0.040143669068000896
B2 direct screening,14,60,0.7523821005876821,0.035424983682572596
B2 direct screening,14,70,0.7643397563405733,0.03217297067141746
B2 direct screening,14,80,0.7831890793704976,0.02791398193354742
B2 direct screening,14,90,0.7928879617899142,0.026079244914105626
B2 direct screening,14,100,0.8075822924107998,0.023136104192744866
B2 direct screening,14,110,0.8139936410679725,0.020188705405247167
B2 direct screening,14,120,0.8190834845496376,0.019440463001507903
B2 direct screening,14,130,0.825891916666879,0.017453747348162216
B2 direct screening,14,140,0.8334510589765304,0.016393201917282756
B2 direct screening,14,150,0.8384981429713233,0.014366149166000031
B2 direct screening,14,160,0.8438166639209185,0.013411842275838972
B2 direct screening,14,170,0.8485096208621051,0.012763621610366512
B2 direct screening,14,180,0.8471281156142418,0.013690264537318128
B2 direct screening,14,190,0.8583464334484563,0.011308984681862099
B2 direct screening,14,200,0.8573971300616614,0.011173158718519607
B2 direct screening,15,20,0.6743103049445933,0.05916303550745086
B2 direct screening,15,30,0.6970589987262208,0.05229227979823607
B2 direct screening,15,40,0.7179453990945421,0.04615293653322423
B2 direct screening,15,50,0.7351559493395063,0.040067885761366544
B2 direct screening,15,60,0.7559792318209771,0.035356716579579506
B2 direct screening,15,70,0.7719248853127055,0.03125899711875114
B2 direct screening,15,80,0.7894086593071168,0.028451209534424825
B2 direct screening,15,90,0.7954739754292831,0.02611900337826812
B2 direct screening,15,100,0.8062475980746141,0.02241097074062106
B2 direct screening,15,110,0.8151554003337371,0.020121718148986233
B2 direct screening,15,120,0.8235531667563853,0.018723614572896667
B2 direct screening,15,130,0.830752105913396,0.018143100648507864
B2 direct screening,15,140,0.8385307112157199,0.015480659108657382
B2 direct screening,15,150,0.840880963232579,0.015300172906783451
B2 direct screening,15,160,0.8462034866193628,0.013637162129185167
B2 direct screening,15,170,0.8492327581983317,0.014395800095481956
B2 direct screening,15,180,0.8555140972169836,0.012416342612728615
B2 direct screening,15,190,0.85575653287798,0.011837416155613503
B2 direct screening,15,200,0.8607915266103653,0.01139427953053038
B2 direct screening,16,20,0.6676197755622928,0.05911549300161167
B2 direct screening,16,30,0.6953557911982108,0.05169379359679485
B2 direct screening,16,40,0.7197191187640247,0.04584332354663541
B2 direct screening,16,50,0.7362605754018363,0.03986616328252289
B2 direct screening,16,60,0.7491135384100339,0.03524941543199606
B2 direct screening,16,70,0.7686027696936868,0.03160604828716329
B2 direct screening,16,80,0.7827383635726866,0.028696343628617078
B2 direct screening,16,90,0.7947186075860146,0.024946383070445995
B2 direct screening,16,100,0.802811915934394,0.023752278962775653
B2 direct screening,16,110,0.8117214003292262,0.020736955838859768
B2 direct screening,16,120,0.8188431799257474,0.01974364553536239
B2 direct screening,16,130,0.8268107169571026,0.01747720640257371
B2 direct screening,16,140,0.8286733389170692,0.015938848795930733
B2 direct screening,16,150,0.8401583621760579,0.014582741971506842
B2 direct screening,16,160,0.8403535288797302,0.0140464540807501
B2 direct screening,16,170,0.8464668663018371,0.013291283512558367
B2 direct screening,16,180,0.8513470253601527,0.012131460808307536
B2 direct screening,16,190,0.8510564187104736,0.011283217990978974
B2 direct screening,16,200,0.852827208171084,0.013166346672023132
B2 direct screening,17,20,0.6694328569488729,0.05959088334423337
B2 direct screening,17,30,0.6976968100366912,0.05224382433826929
B2 direct screening,17,40,0.7200206017881422,0.04515354512446432
B2 direct screening,17,50,0.7405380564110048,0.041009712382940204
B2 direct screening,17,60,0.7567995486496215,0.03680064018164543
B2 direct screening,17,70,0.777807641990769,0.0312596715806499
B2 direct screening,17,80,0.7865537586654304,0.028810877530957124
B2 direct screening,17,90,0.800415095945589,0.025089592074760726
B2 direct screening,17,100,0.8114261074442399,0.0224255859932062
B2 direct screening,17,110,0.8178359574235781,0.020831558894763975
B2 direct screening,17,120,0.8277303601200838,0.018997926451306664
B2 direct screening,17,130,0.8332585950346127,0.01743775457791551
B2 direct screening,17,140,0.8355592239758624,0.015478391715622293
B2 direct screening,17,150,0.8481348453810956,0.014723276642234518
B2 direct screening,17,160,0.8532674496479192,0.01415764218532541
B2 direct screening,17,170,0.850111525306363,0.012798659828941893
B2 direct screening,17,180,0.856009336470266,0.01216715253523609
B2 direct screening,17,190,0.8658647077504524,0.011283838048166276
B2 direct screening,17,200,0.864770837396976,0.011735097140373773
B2 direct screening,18,20,0.6670182634375592,0.060210920202959456
B2 direct screening,18,30,0.6954911381364254,0.052276464310311306
B2 direct screening,18,40,0.7144847996267251,0.04511734067352802
B2 direct screening,18,50,0.7342515790011682,0.040061199999488394
B2 direct screening,18,60,0.7519348474899267,0.03564524190200701
B2 direct screening,18,70,0.7676213675006371,0.03173864349677513
B2 direct screening,18,80,0.7777776639412085,0.028217563104882756
B2 direct screening,18,90,0.7926717150439408,0.02537859047557185
B2 direct screening,18,100,0.8020800040232914,0.024232917527521144
B2 direct screening,18,110,0.8100740810936783,0.02044362321690676
B2 direct screening,18,120,0.8175082517290747,0.018346423837926205
B2 direct screening,18,130,0.8271993811513924,0.016986416212665428
B2 direct screening,18,140,0.8327161457705539,0.015806526697502692
B2 direct screening,18,150,0.8363622121174548,0.015402223012010507
B2 direct screening,18,160,0.8400835576179785,0.01371520205824312
B2 direct screening,18,170,0.8469907175054279,0.012584677164114759
B2 direct screening,18,180,0.8433164195554904,0.012344924665381852
B2 direct screening,18,190,0.8468526081430005,0.012416656113293439
B2 direct screening,18,200,0.8559766375870703,0.010998117369435926
B2 direct screening,19,20,0.670253160693055,0.06022361745318762
B2 direct screening,19,30,0.6974160582332632,0.05268581347279212
B2 direct screening,19,40,0.7186901841387622,0.04666333783683476
B2 direct screening,19,50,0.7373355682940265,0.04042376076079526
B2 direct screening,19,60,0.752966894308539,0.03560666681037291
B2 direct screening,19,70,0.7744388801865617,0.031174123340795765
B2 direct screening,19,80,0.7846151101509912,0.02788627634451238
B2 direct screening,19,90,0.7935403061984136,0.02506906081431491
B2 direct screening,19,100,0.8075223007205384,0.0226133851238725
B2 direct screening,19,110,0.8189115692651383,0.020564244622497757
B2 direct screening,19,120,0.8259657397779794,0.01861736166610521
B2 direct screening,19,130,0.8284479917551218,0.01683368749656986
B2 direct screening,19,140,0.8390761919312224,0.01602951650047977
B2 direct screening,19,150,0.8420477277895775,0.0156641677435213
B2 direct screening,19,160,0.8478682861012848,0.013769096896419756
B2 direct screening,19,170,0.8474617085117732,0.01290856661971385
B2 direct screening,19,180,0.8534173710431395,0.012731258942576904
B2 direct screening,19,190,0.8566858653283325,0.01135792547854759
B2 direct screening,19,200,0.8601042279034067,0.010776137338008694
B2 direct screening,20,20,0.6730423943321205,0.05978888017650453
B2 direct screening,20,30,0.6938091419518023,0.05382605079627555
B2 direct screening,20,40,0.722307843129671,0.04614816462805723
B2 direct screening,20,50,0.7391486077015973,0.04075044269740824
B2 direct screening,20,60,0.7550692461383297,0.03578141751463921
B2 direct screening,20,70,0.7701452905965664,0.0318148632833862
B2 direct screening,20,80,0.7828981163520147,0.028081938936007286
B2 direct screening,20,90,0.7976488609485679,0.02616992905104625
B2 direct screening,20,100,0.8042800730420734,0.022372765914723942
B2 direct screening,20,110,0.8108885826171169,0.020579362382285665
B2 direct screening,20,120,0.8223941070417062,0.018440102847450696
B2 direct screening,20,130,0.8300430264524237,0.01693182131990609
B2 direct screening,20,140,0.8343709983921718,0.01592396581510957
B2 direct screening,20,150,0.8402164688847003,0.014732129326630967
B2 direct screening,20,160,0.845272736966844,0.014638741189376218
B2 direct screening,20,170,0.8494337801298397,0.014295298583437381
B2 direct screening,20,180,0.8531218607279448,0.011988158835776216
B2 direct screening,20,190,0.8591119960211753,0.012084819794187636
B2 direct screening,20,200,0.8590563291899416,0.010774316284673844
B2 direct screening,21,20,0.6747806628370618,0.05992072173437492
B2 direct screening,21,30,0.6948319419818864,0.052561827800717185
B2 direct screening,21,40,0.7171578724266201,0.045521487237758805
B2 direct screening,21,50,0.7380012035301022,0.040737884951721225
B2 direct screening,21,60,0.7570917819586216,0.035316433660072886
B2 direct screening,21,70,0.7723793759415107,0.03207499765382765
B2 direct screening,21,80,0.7885745793065521,0.028826504177474722
B2 direct screening,21,90,0.801463054166702,0.025202360916063947
B2 direct screening,21,100,0.8083779706659292,0.022330497165943937
B2 direct screening,21,110,0.8185661385839088,0.02055103547851767
B2 direct screening,21,120,0.8244435340908641,0.018585747725884776
B2 direct screening,21,130,0.8353566079914964,0.017649403961391856
B2 direct screening,21,140,0.8400236596498524,0.01613529764491847
B2 direct screening,21,150,0.8449048617511214,0.014557462002558634
B2 direct screening,21,160,0.8504921165371562,0.014109800403255388
B2 direct screening,21,170,0.851753062893051,0.01269542162189666
B2 direct screening,21,180,0.8540696156164646,0.01226949639824847
B2 direct screening,21,190,0.856715459586098,0.011303244173143774
B2 direct screening,21,200,0.8605155771784181,0.011554488012133528
B2 direct screening,22,20,0.6696678950768269,0.05936452218033662
B2 direct screening,22,30,0.6933703741109972,0.05342312899516854
B2 direct screening,22,40,0.7179942385627499,0.04601550841927623
B2 direct screening,22,50,0.739097989079409,0.03992348617309092
B2 direct screening,22,60,0.7560165847470158,0.03599750476754619
B2 direct screening,22,70,0.7710331781136658,0.031046695753364748
B2 direct screening,22,80,0.7855430396668088,0.027650281253163836
B2 direct screening,22,90,0.7965098629318024,0.024808759956225154
B2 direct screening,22,100,0.8076178349236889,0.022852619267500485
B2 direct screening,22,110,0.8184680900635498,0.02074738484075042
B2 direct screening,22,120,0.8243404837623061,0.01879703621355769
B2 direct screening,22,130,0.8376999965457752,0.017763945010925382
B2 direct screening,22,140,0.8384717301226813,0.016357590209363886
B2 direct screening,22,150,0.8448428264052182,0.01446774856805557
B2 direct screening,22,160,0.8470605608796007,0.014133639690804356
B2 direct screening,22,170,0.8551518416610963,0.0135013271522265
B2 direct screening,22,180,0.8549549542288637,0.013498838024149673
B2 direct screening,22,190,0.8563494410114523,0.012071970797931712
B2 direct screening,22,200,0.8591603201745333,0.010974620510322003
B2 direct screening,23,20,0.670034454123496,0.05982832154206352
B2 direct screening,23,30,0.6928202658505799,0.05201950535846844
B2 direct screening,23,40,0.7153960124072674,0.0461346252465269
B2 direct screening,23,50,0.7396052845166385,0.04077473897494023
B2 direct screening,23,60,0.7536645077994968,0.035211870273973614
B2 direct screening,23,70,0.7665198458678542,0.03173475042975764
B2 direct screening,23,80,0.7805200650925229,0.02916354562762145
B2 direct screening,23,90,0.7952267061299012,0.02527476380977686
B2 direct screening,23,100,0.8044758773371805,0.02280742692371032
B2 direct screening,23,110,0.8141384377754952,0.020238485558157417
B2 direct screening,23,120,0.8177673151352026,0.018652416337374755
B2 direct screening,23,130,0.8277816992487698,0.017778102169894488
B2 direct screening,23,140,0.8330595733906743,0.016672433398679888
B2 direct screening,23,150,0.8366254835381483,0.01535925717178199
B2 direct screening,23,160,0.8412379528280758,0.014089309707798597
B2 direct screening,23,170,0.8444713869369096,0.012939235119944275
B2 direct screening,23,180,0.8506392090480092,0.012038433591180508
B2 direct screening,23,190,0.8533216113307008,0.012467105246224302
B2 direct screening,23,200,0.8579343603681886,0.011229628771590134
B2 direct screening,24,20,0.6695299959351237,0.05994427276508479
B2 direct screening,24,30,0.6933365136305467,0.05176959212665145
B2 direct screening,24,40,0.716773524736511,0.045647175536404155
B2 direct screening,24,50,0.7382125592151747,0.0409395903450074
B2 direct screening,24,60,0.7481148098563779,0.03533626443677564
B2 direct screening,24,70,0.7715224678777475,0.03236544952991332
B2 direct screening,24,80,0.7814818575760093,0.02808056700811768
B2 direct screening,24,90,0.7903810530432774,0.02574026757183798
B2 direct screening,24,100,0.8039706476728908,0.02305663698380815
B2 direct screening,24,110,0.8066339006332748,0.020781480205374268
B2 direct screening,24,120,0.8237092141835194,0.018804609540756356
B2 direct screening,24,130,0.8269835432570914,0.017666420547047527
B2 direct screening,24,140,0.8328447978210983,0.01556314514217763
B2 direct screening,24,150,0.8401208960088277,0.014872084195939963
B2 direct screening,24,160,0.8415666071651817,0.014077893042468578
B2 direct screening,24,170,0.844445078134488,0.012713317337356157
B2 direct screening,24,180,0.8496490505721986,0.013047176908434724
B2 direct screening,24,190,0.855947123032398,0.011946243651216914
B2 direct screening,24,200,0.853597559541559,0.01091563168818508
B2 direct screening,25,20,0.6721877898955472,0.059183947927393565
B2 direct screening,25,30,0.6973033416786563,0.05159787585188492
B2 direct screening,25,40,0.7192426506843282,0.04704098236798801
B2 direct screening,25,50,0.741474349122851,0.040314418700454
B2 direct screening,25,60,0.755164384926079,0.036000919282574775
B2 direct screening,25,70,0.7701956825496057,0.031352813932009636
B2 direct screening,25,80,0.7865858555682963,0.028365553155701995
B2 direct screening,25,90,0.797151471837285,0.02495724517931879
B2 direct screening,25,100,0.8083125343468001,0.022806110484684165
B2 direct screening,25,110,0.8219800574536457,0.021573225704220655
B2 direct screening,25,120,0.8250907687906862,0.018340631145695233
B2 direct screening,25,130,0.838748483780855,0.017229666006451174
B2 direct screening,25,140,0.8399877200964104,0.015597892875690297
B2 direct screening,25,150,0.8483681627987141,0.014540258089195669
B2 direct screening,25,160,0.847168148352476,0.013981841486731546
B2 direct screening,25,170,0.8541701981156333,0.01299916967159328
B2 direct screening,25,180,0.8590539054438674,0.012192178783471749
B2 direct screening,25,190,0.8636342493206354,0.011958235964567791
B2 direct screening,25,200,0.8649925842176132,0.011443445568638612
B2 direct screening,26,20,0.6705161196269449,0.0593652630123891
B2 direct screening,26,30,0.6963921899579006,0.05213022982105857
B2 direct screening,26,40,0.717910055066102,0.0452203448798001
B2 direct screening,26,50,0.7391550898551735,0.0406097141650668
B2 direct screening,26,60,0.7527962170755408,0.03558632871253587
B2 direct screening,26,70,0.7719687674496273,0.031006543044476243
B2 direct screening,26,80,0.7848520655016372,0.02798948796416056
B2 direct screening,26,90,0.8026369046475005,0.0250478753327535
B2 direct screening,26,100,0.8118784159504969,0.02282764789067664
B2 direct screening,26,110,0.8182900418317158,0.02060523819416613
B2 direct screening,26,120,0.8276058929991202,0.019364121698195166
B2 direct screening,26,130,0.8342524843256977,0.01684861216776431
B2 direct screening,26,140,0.8391292373236251,0.016542786804381066
B2 direct screening,26,150,0.8416394829902223,0.014661155119994
B2 direct screening,26,160,0.8467024759605756,0.013697323314694202
B2 direct screening,26,170,0.8563900058095566,0.012847810309585789
B2 direct screening,26,180,0.8596263531187119,0.011950413981592294
B2 direct screening,26,190,0.8572093596604486,0.012067200174377018
B2 direct screening,26,200,0.8629981208344487,0.011427705591522187
B2 direct screening,27,20,0.6717753234537724,0.06081714061608044
B2 direct screening,27,30,0.694363249957418,0.0529056654427544
B2 direct screening,27,40,0.7203515114166535,0.047373363944848874
B2 direct screening,27,50,0.7360717101850073,0.03971054494817106
B2 direct screening,27,60,0.755215242493529,0.03509644419667849
B2 direct screening,27,70,0.7698800653508989,0.032162771258660426
B2 direct screening,27,80,0.782648612138033,0.02805606119086719
B2 direct screening,27,90,0.7933264892939765,0.026305593350113166
B2 direct screening,27,100,0.8047542097096144,0.023357249480312838
B2 direct screening,27,110,0.8113506171084349,0.021525163441277095
B2 direct screening,27,120,0.8189527053438159,0.019066406610723483
B2 direct screening,27,130,0.8280975566442688,0.01746992970555515
B2 direct screening,27,140,0.8337536208468196,0.01564172045420195
B2 direct screening,27,150,0.8372823670209811,0.015615570784396479
B2 direct screening,27,160,0.8427395624907738,0.013957691127961415
B2 direct screening,27,170,0.8484123232105039,0.012600454143277377
B2 direct screening,27,180,0.8470649344532692,0.01280492692006009
B2 direct screening,27,190,0.8550509923891968,0.011758955010908971
B2 direct screening,27,200,0.8517461450515672,0.011004265505421256
B2 direct screening,28,20,0.6721255091443274,0.05966072126576269
B2 direct screening,28,30,0.6936732182472543,0.051660255681160026
B2 direct screening,28,40,0.7206980297624731,0.0457894233882423
B2 direct screening,28,50,0.7367225939661919,0.039720612930085615
B2 direct screening,28,60,0.7538551424278931,0.03591353365188493
B2 direct screening,28,70,0.7669277842945827,0.03152393236421641
B2 direct screening,28,80,0.7830953159337397,0.028214092225258957
B2 direct screening,28,90,0.7947401498005483,0.025088443598631282
B2 direct screening,28,100,0.8055635303690835,0.02323783547298014
B2 direct screening,28,110,0.8160200259139416,0.021008071579577868
B2 direct screening,28,120,0.8216138435933983,0.018607551912166377
B2 direct screening,28,130,0.8315217004914022,0.017681951357321066
B2 direct screening,28,140,0.8351483197481647,0.016472918845194244
B2 direct screening,28,150,0.838038104041357,0.015077050764108067
B2 direct screening,28,160,0.8440124799536005,0.01394614144443819
B2 direct screening,28,170,0.8469111485855548,0.01452469443423393
B2 direct screening,28,180,0.8514302630149303,0.012493988021798297
B2 direct screening,28,190,0.8554550259198338,0.012046446772751043
B2 direct screening,28,200,0.8597543268905565,0.010998770370241611
B2 direct screening,29,20,0.6716382857996968,0.059567966388556104
B2 direct screening,29,30,0.6951377945077133,0.05312420281399882
B2 direct screening,29,40,0.7237798019141307,0.046291838524017886
B2 direct screening,29,50,0.740793031084171,0.04008210510743804
B2 direct screening,29,60,0.7568598546445671,0.03621377057451957
B2 direct screening,29,70,0.7718321398321747,0.032012424503904006
B2 direct screening,29,80,0.7811688485214379,0.028604686725984884
B2 direct screening,29,90,0.7972223916211026,0.02498018252551211
B2 direct screening,29,100,0.8053393654161471,0.022266142768334413
B2 direct screening,29,110,0.8139700274458211,0.021823660158466242
B2 direct screening,29,120,0.8197718033222421,0.020069552545723936
B2 direct screening,29,130,0.8329915605966709,0.017279564496253976
B2 direct screening,29,140,0.8364515365025623,0.016310387193433768
B2 direct screening,29,150,0.8419520937547542,0.01521140909833042
B2 direct screening,29,160,0.8497449505304222,0.014055875183670108
B2 direct screening,29,170,0.8501925521094783,0.013784062124473967
B2 direct screening,29,180,0.8544828096520686,0.012131973720497374
B2 direct screening,29,190,0.8575804604368811,0.012581350974392584
B2 direct screening,29,200,0.8625147169170716,0.012061785421157272
B2 direct screening,30,20,0.6696952688062509,0.05983524883850317
B2 direct screening,30,30,0.6949019491751429,0.05241550856505777
B2 direct screening,30,40,0.7197336081483583,0.045513107813046766
B2 direct screening,30,50,0.7366292810738784,0.039651123019895006
B2 direct screening,30,60,0.7557026772641598,0.0351577599210124
B2 direct screening,30,70,0.7704353059901057,0.031273464414440164
B2 direct screening,30,80,0.7842254460569444,0.028139071179288114
B2 direct screening,30,90,0.7918416053185606,0.025116659222772918
B2 direct screening,30,100,0.8012607957768277,0.02265926606122805
B2 direct screening,30,110,0.8118668126960412,0.021268868991861253
B2 direct screening,30,120,0.8197027755106367,0.01951946645376111
B2 direct screening,30,130,0.8282269967576094,0.017122580499529853
B2 direct screening,30,140,0.8308055091504858,0.016307489557228425
B2 direct screening,30,150,0.8366157863671285,0.016257748791635974
B2 direct screening,30,160,0.8444401948328231,0.014830841880597617
B2 direct screening,30,170,0.8459481425281918,0.013081420338130485
B2 direct screening,30,180,0.851162498366125,0.012411657088927835
B2 direct screening,30,190,0.8534892462516578,0.012734418797306827
B2 direct screening,30,200,0.8603954156828291,0.011424371216089663
Original MF-BCL-SAEA,1,20,0.6690930246242165,0.05963077763595072
Original MF-BCL-SAEA,1,30,0.695851133079034,0.052275921948738674
Original MF-BCL-SAEA,1,40,0.717110595796989,0.046352806427967845
Original MF-BCL-SAEA,1,50,0.7374781633466977,0.039962158181598983
Original MF-BCL-SAEA,1,60,0.7550528245066825,0.03525137816351169
Original MF-BCL-SAEA,1,70,0.7708719378962934,0.03259496199757134
Original MF-BCL-SAEA,1,80,0.7838475526464594,0.02836363289442303
Original MF-BCL-SAEA,1,90,0.7959079832836381,0.024835154833725087
Original MF-BCL-SAEA,1,100,0.8031926013113512,0.02271525085480046
Original MF-BCL-SAEA,1,110,0.8125453763640049,0.020349208267743932
Original MF-BCL-SAEA,1,120,0.819415704518953,0.018552728812305
Original MF-BCL-SAEA,1,130,0.823909435759716,0.017116853724508597
Original MF-BCL-SAEA,1,140,0.8347945123441263,0.016064370796208743
Original MF-BCL-SAEA,1,150,0.8350038792699971,0.01487589257737458
Original MF-BCL-SAEA,1,160,0.8441484002592071,0.013720535596459563
Original MF-BCL-SAEA,1,170,0.8453336985319193,0.013518744387226223
Original MF-BCL-SAEA,1,180,0.8525583971705853,0.01319768267999152
Original MF-BCL-SAEA,1,190,0.8518053815424139,0.01271811490551705
Original MF-BCL-SAEA,1,200,0.8535794733668447,0.011420263953262406
Original MF-BCL-SAEA,2,20,0.6689686365205444,0.060633239043051845
Original MF-BCL-SAEA,2,30,0.696430340323026,0.0523667856941889
Original MF-BCL-SAEA,2,40,0.7181256751790176,0.045518137192519126
Original MF-BCL-SAEA,2,50,0.7363077904060266,0.04035840737492339
Original MF-BCL-SAEA,2,60,0.7550730176750018,0.03516408791018573
Original MF-BCL-SAEA,2,70,0.7686784079452769,0.03107256688370727
Original MF-BCL-SAEA,2,80,0.782306672029287,0.027635637363205314
Original MF-BCL-SAEA,2,90,0.7914483161832772,0.024727304502451884
Original MF-BCL-SAEA,2,100,0.8021907752602265,0.022728559487638127
Original MF-BCL-SAEA,2,110,0.8099915744019421,0.020999598691282307
Original MF-BCL-SAEA,2,120,0.8187398553760554,0.01846174449488292
Original MF-BCL-SAEA,2,130,0.8263221429057893,0.017524709758232983
Original MF-BCL-SAEA,2,140,0.8291225367229001,0.01789991787183874
Original MF-BCL-SAEA,2,150,0.8372836710379502,0.015134132990913662
Original MF-BCL-SAEA,2,160,0.8442918258089784,0.015185063552239237
Original MF-BCL-SAEA,2,170,0.8459962963624348,0.013433363172806485
Original MF-BCL-SAEA,2,180,0.8490987918362171,0.012812211234125079
Original MF-BCL-SAEA,2,190,0.8511506551598539,0.011916383245745052
Original MF-BCL-SAEA,2,200,0.8562417473031029,0.011538799892279517
Original MF-BCL-SAEA,3,20,0.6696877882152895,0.05982844263087616
Original MF-BCL-SAEA,3,30,0.695401800301506,0.051828826315506935
Original MF-BCL-SAEA,3,40,0.7161914624826651,0.04630730095220696
Original MF-BCL-SAEA,3,50,0.7367076468213628,0.03968980372388911
Original MF-BCL-SAEA,3,60,0.7529743302317804,0.035828520070613296
Original MF-BCL-SAEA,3,70,0.7684339725654032,0.03283735191467096
Original MF-BCL-SAEA,3,80,0.7796297002751783,0.027664950922913174
Original MF-BCL-SAEA,3,90,0.7937015535052726,0.026438839071892487
Original MF-BCL-SAEA,3,100,0.8002335757332114,0.022489130364673725
Original MF-BCL-SAEA,3,110,0.8083946974847241,0.020218201525785014
Original MF-BCL-SAEA,3,120,0.817432350763619,0.019112287914399305
Original MF-BCL-SAEA,3,130,0.8248745994306158,0.019063810071673126
Original MF-BCL-SAEA,3,140,0.8306296532425788,0.015750158765100383
Original MF-BCL-SAEA,3,150,0.8301461958048639,0.015758581655650493
Original MF-BCL-SAEA,3,160,0.8377914113432225,0.014544025390068731
Original MF-BCL-SAEA,3,170,0.8445647726106885,0.013602799916995272
Original MF-BCL-SAEA,3,180,0.8473174559446899,0.012248250022140039
Original MF-BCL-SAEA,3,190,0.8467112799098975,0.012108408879327332
Original MF-BCL-SAEA,3,200,0.8557123951637533,0.011462550732797588
Original MF-BCL-SAEA,4,20,0.6721801385680667,0.059614344668350604
Original MF-BCL-SAEA,4,30,0.6957032640531488,0.05244207399478226
Original MF-BCL-SAEA,4,40,0.7178580800590381,0.04579083860980734
Original MF-BCL-SAEA,4,50,0.7400615550730164,0.040576077070255276
Original MF-BCL-SAEA,4,60,0.7529833033664398,0.03554828521228685
Original MF-BCL-SAEA,4,70,0.7687173129821341,0.032712390387955155
Original MF-BCL-SAEA,4,80,0.7808824570363287,0.02810767710944222
Original MF-BCL-SAEA,4,90,0.7939790670611709,0.024938864526126654
Original MF-BCL-SAEA,4,100,0.799588485858623,0.02233075376357152
Original MF-BCL-SAEA,4,110,0.8128547266126915,0.021377077247957618
Original MF-BCL-SAEA,4,120,0.8190919834671214,0.01933106301416277
Original MF-BCL-SAEA,4,130,0.8242682555782254,0.01726310732960687
Original MF-BCL-SAEA,4,140,0.8299547598060414,0.01667752262106223
Original MF-BCL-SAEA,4,150,0.8343121190161743,0.015567655343292956
Original MF-BCL-SAEA,4,160,0.8450021285303316,0.014004026321016405
Original MF-BCL-SAEA,4,170,0.8458417355704385,0.01389111324991631
Original MF-BCL-SAEA,4,180,0.8489674941375117,0.012326808730167218
Original MF-BCL-SAEA,4,190,0.8513936994133517,0.012348617950562427
Original MF-BCL-SAEA,4,200,0.8565106141769734,0.012082938008114445
Original MF-BCL-SAEA,5,20,0.673127725669097,0.05956675287127602
Original MF-BCL-SAEA,5,30,0.6905943948871294,0.05204186751094358
Original MF-BCL-SAEA,5,40,0.7141171973217838,0.045354842214099036
Original MF-BCL-SAEA,5,50,0.7372529397809402,0.041101180010898575
Original MF-BCL-SAEA,5,60,0.7557529456738494,0.03502183369704783
Original MF-BCL-SAEA,5,70,0.7702216373977256,0.031677825162913696
Original MF-BCL-SAEA,5,80,0.7874479772509325,0.02856623461742084
Original MF-BCL-SAEA,5,90,0.7929329569281874,0.02507014446411959
Original MF-BCL-SAEA,5,100,0.8059105496695366,0.02284873277768424
Original MF-BCL-SAEA,5,110,0.8149535017594942,0.02052736018701791
Original MF-BCL-SAEA,5,120,0.8235794954217159,0.018567329612843988
Original MF-BCL-SAEA,5,130,0.8282138794277083,0.01804974715625081
Original MF-BCL-SAEA,5,140,0.8352625232904388,0.01576714218880972
Original MF-BCL-SAEA,5,150,0.8371362594675612,0.015505884466205886
Original MF-BCL-SAEA,5,160,0.8420068904995436,0.014059924587629549
Original MF-BCL-SAEA,5,170,0.8460934236279686,0.012842738196529039
Original MF-BCL-SAEA,5,180,0.8498923189673527,0.01318465893475947
Original MF-BCL-SAEA,5,190,0.85390804039522,0.011736952101929784
Original MF-BCL-SAEA,5,200,0.858403775122488,0.011933531954882505
Original MF-BCL-SAEA,6,20,0.6729568729272162,0.06011774324039231
Original MF-BCL-SAEA,6,30,0.6931578277359715,0.05231525171070068
Original MF-BCL-SAEA,6,40,0.7174011025108212,0.0453073391333002
